task_size,cpu_demand,memory_demand,network_latency,io_operations,disk_usage,num_connections,priority_level,target
0.764731697315777,0.187847414910701,1.020398682097,-0.193346190610189,-1.7602358148729,3.15902206271811,-0.562478586494303,-0.566440153401759,0
-2.82711443213924,-0.328193844464106,-3.33122153709359,-0.711896621316744,-1.98057132255329,0.772371066974817,1.26682175793744,-2.07939739648933,0
-0.577363075259987,3.02503877018645,-2.22071860820592,0.176258517107549,-0.284634572500937,-0.196757391571598,-0.565791029874135,2.68838933231225,1
-1.69635368646954,-2.43725134381265,-1.08500432702843,-4.2656803213175,-0.29044690398798,2.76631517091258,-2.08713183908051,-3.11801158288191,0
0.472662052718805,-0.549774029598845,1.17893423850564,-2.47617291085883,-1.34924364762805,3.44527090718257,0.0203437713582446,0.525291794903582,1
0.170193179730448,1.26154582358878,-0.732490351663079,-3.3994051206533,-3.68614244714251,5.72661089765197,-0.819603667382763,2.73371709653839,1
-1.24124877555926,0.33075578336365,0.750802123208196,-2.38946291473243,-3.12077584336201,4.15946622229351,2.57798080380067,1.40367369429382,1
1.31095473635179,0.804964757698862,-1.6946965718966,-0.428441967885385,-0.848755851062045,3.07896243326434,-0.622822500365503,-1.84436874900706,0
0.916292590707866,-0.544358408536017,0.904867090656793,-2.17899339569228,-1.88655878541563,5.16732743774836,-0.155655309618978,-1.60683070467191,0
-0.728885421840409,0.532801145052913,1.40472812658086,1.85470774440522,-3.34785716957518,1.97614097615719,-0.495513890106358,0.164314768501931,1
-0.735052195859638,0.976205498147764,-0.036670474987665,1.12864470577145,-3.83932352016847,1.41236665711015,0.0156793753885772,2.52648043806606,1
-1.22366334250237,-0.357279131991767,2.04750480921679,-1.78420251255632,-1.46223292386981,1.21387249037178,-1.14545286994958,2.59416360741352,1
-2.52089384932084,0.0374807059992299,-4.32962737224075,1.36102643095299,0.122458880334596,-5.45594604441701,0.356326054284794,1.74101099079425,1
-2.07692049127121,-1.47240734941585,-0.384971228163356,2.75557188653738,-1.55435977988833,-1.89226914988738,-0.722331187377315,-2.61155119966726,1
1.09468381662743,3.87945741133224,2.03079673894107,1.52659321273089,-3.16948708686519,5.33160021778946,-2.63791605564886,1.4744170876094,1
1.35435483138183,1.44897747621792,2.70910714153235,-1.63863154796301,-1.09548157501651,5.65672453810188,0.101231505375673,-0.183918849769982,1
-1.35258084453225,-0.0351163918887882,4.22894591404615,-1.13023225547082,0.123944938189444,-2.55203335592315,0.661462718467716,6.88770384041319,1
-1.7703358079971,-1.00311345800489,-3.52819141636931,-1.69566831379585,0.411356957417579,-0.270937343801162,-0.184910982307828,-2.72223739530047,0
1.16857726981842,0.846563632296401,1.03602709462784,-0.792067262584766,-0.457900703833275,4.11161923327384,1.3843086700099,-1.90742971288652,0
1.02989328554266,-1.06834573629867,2.8397580664299,3.05977516376875,-3.28894166736784,-0.575386923203206,-0.0827168775736549,2.54591313039955,0
1.96679301169282,1.25489286842338,-0.482869188314969,-3.34505177911051,-3.49241400746003,8.1607483977729,0.0511673313961188,0.172320576616613,1
-2.28707029178288,-2.98129621705137,-3.06558310038551,0.406113975947903,-2.06868864318728,-4.2812486231711,1.41640889582528,1.44225259106744,0
2.02633494005269,1.55291342888361,-0.552940809876045,-2.48208006714668,-2.10775595206617,6.44623057620885,-0.479117930985021,-0.0212958474315026,1
-0.15097277225475,1.00301722932077,-0.367098709327453,1.01394890141981,-1.62286526186495,1.68545526049263,-0.87039656282113,-0.708279624614265,0
-1.14291563897805,1.45207633287406,-2.22339913725389,1.34199286904305,-0.897803595968677,-1.38257721431757,0.289647828917237,1.20782726456588,1
-1.85887228682485,-1.3095096580987,1.24461737529446,-0.908996941137849,-2.46597345569592,1.74585818660375,0.48411266315816,-0.307560805510022,0
-1.65377328219613,0.379404711335707,-1.81988092421983,2.01573761416458,-3.38872479090498,-0.26773929424595,-0.158119442414759,0.567773944298383,0
-0.211248587484533,-2.53868723039965,-1.27088397889319,-2.95240495244092,-1.02196068030599,1.75757268821906,0.560646335539715,-1.35861990345446,0
-0.61551468723227,-0.850538375876598,2.63077681194936,-2.42276284780544,-0.798653737577408,2.28796890417872,0.369396629356231,1.04093213055826,1
0.63411686720112,-3.25716144210901,2.48346113036413,2.41497076610659,0.470285969281474,-3.19629836158919,-0.546968862079366,-1.45956912132769,0
-1.65742178610741,1.64674229068241,1.54181996228987,-0.604504838252337,-3.39965394084849,3.4393836835068,-0.753783587128241,2.28710849732901,1
-1.23223422533398,0.844979977224423,-0.68641723744229,-0.695485784407044,-2.62878800977113,4.27206471594789,-2.59857955679425,-2.12639695088064,0
-3.09162490367939,-2.29406584730925,-4.06891354605217,-3.03340033643907,-0.446705959144651,-0.105627937709713,0.878215094928888,-2.94066616897669,0
-4.23561772334319,-3.98394085623314,-4.42110415513783,-2.66785523381986,0.222375528594812,-4.07182707296329,0.497411034199713,-1.65069441736512,0
-0.23802890257715,0.503566917349587,-0.769613222053923,0.507277533076723,-2.71880057520656,2.4327989531935,-1.56868931997085,-0.518052827599123,0
-1.13980904683711,-1.55348141371749,-2.11374515086347,0.144869263101525,-0.514873727603283,-2.38310605059781,0.847070082400652,-0.0224710362121492,0
-2.10976440097103,-1.55648508805381,-1.415916949665,-0.464866819719471,-1.71647668547899,-0.71296939477576,-1.07862659810722,-0.366468193039975,0
-0.126554053293112,1.64530508435847,0.364643512600672,0.151211854667692,-2.31696604689813,3.60468438607328,-0.0672205649033025,-0.124531321329668,1
2.58447267588704,2.39245856652071,1.36576361278153,0.954096971189275,0.514865815747868,4.11609239020872,-0.802324875534691,-2.42329240367427,1
0.28966721548314,-2.57091873923568,2.69702760917206,2.51203560387978,-2.00496561742797,-1.76322572760224,0.975626097553735,0.584011646039395,0
-0.535986952567859,1.07897451977451,3.4034399090737,-0.0415489600622652,-1.25846479786588,0.773353122966168,0.48782102509486,3.80473201122869,1
-0.246306871839474,1.44301181669051,-0.806082726336107,-0.523519114033659,-1.84377863375769,4.57925647535051,0.787477277289847,-2.47741346625465,0
-2.09102848610786,-0.772122159544706,-3.16251692947855,0.28595931565764,-0.297894954101536,-2.3151372729284,1.85774242506475,-1.03843794428954,0
-0.30229026575295,-0.312391524095577,-1.19964350910496,-0.627306377106017,-0.771343525663692,1.27734841412166,-0.190591038549484,-1.36807413605136,0
-0.719172550287803,0.830250823123857,0.948548440628596,1.84771157842652,-2.44229441964786,-1.25953486577699,1.08620936731664,4.04422765365141,0
-2.32658182121833,0.284888325012421,-3.07602581108642,-0.844801743719324,-2.85833996692557,0.420449252705082,-1.12791775046461,1.35874295245516,0
-0.492964740243651,1.39176325118151,2.0971415952675,0.40224665232608,-0.22092550107125,1.88536829961751,-2.00085272237974,-0.468352023915689,1
1.5764611415516,2.54662122780417,0.0339591909718988,-0.134148767139963,-1.72718729017194,4.6591549449936,-0.0118401993000283,0.166727024695097,1
1.97823893942442,0.349324964981274,1.19344013773919,-3.09676675858035,-0.838300753556333,3.01704127504441,0.0182192304138143,3.792320152641,1
-0.366460540513164,-0.848347966369328,0.180799424616184,-2.10993746963717,-1.6026393746814,2.63564905205344,-0.19960610047625,-0.0607451418586849,1
0.486913081487681,1.88691831624641,0.328607648390488,-1.19728581827115,-2.47338331539277,4.50438697228817,0.265400178900789,1.44165117993509,1
-2.22801124740484,-1.45025682951966,-2.49689299839968,0.520062029024457,-1.17944955536233,-2.78937346607946,-0.651619804637313,0.0646466794992842,0
0.162337895538639,1.18306489604265,2.19535473622255,0.974602560725927,-4.68396080277922,5.16275485940271,1.69404277568738,0.496410787141104,1
-3.48162788402299,0.513128726055966,-1.29843492092556,-0.538625627536044,-2.30102068265791,2.31549673320822,0.0247179541918807,-2.44356094010226,0
-1.37199207258394,0.977376731495408,-0.614939661965747,1.97642727815958,-2.15275911012805,-1.44252231913548,1.38530479144382,2.41351495587856,0
-0.828310038875599,2.85012904578368,-1.66959358660247,2.32459363520017,-0.0909237864153913,-2.0163855841505,-0.506530097829635,2.06839928756763,1
-0.571151154451705,0.36069938569689,1.31039479505715,-1.97793110351491,-2.53080407880898,3.9013572642682,-0.412902028840111,1.28107388085,1
-2.87366964228167,-1.17278927491774,-3.1554346603864,-0.94945549682841,-1.28666925102609,-0.577817396799131,-0.28984296413001,-1.70621629651451,0
-1.68210568200819,-2.32669750839049,-1.6002577045682,-1.03020905144037,-0.85638381464449,-1.53171150798855,-0.107632725495934,-0.333173046478675,0
-2.45229461054708,-1.04939418435377,-2.11531277576312,2.83824199697502,0.591875361433008,-4.26468457800711,0.603351057413088,-2.99067733145232,1
1.47083454440828,1.8535291754242,-0.893159999225971,-1.42203101977985,-2.62574565506917,6.46372049548934,0.689037912280086,-1.07127399311629,1
0.757467615732892,0.80727242435714,1.80478736727447,-1.32610281018977,-1.17386303697857,4.30402761398986,-0.496353016671397,-0.300260086017392,1
-2.7401656056988,-2.03884209645674,2.01034124276362,2.21296640745535,-1.10675352366617,-3.03869082295195,0.00969461137121534,-0.527577969162899,0
-1.96042709970193,-0.526241956482536,0.271942195118603,-2.91734264993545,-3.52981015538098,3.98287735371237,0.329953337008528,1.00953532458644,1
0.469672238717827,-1.86334698647649,0.536374628113685,-2.89543111802447,-0.663276569729403,3.12970393736736,-0.20451331177111,-1.55024601470358,0
-0.204803657467933,1.485626313663,0.358252800110086,-0.250334366557344,-1.76721192231243,4.08767479962136,0.452394093457804,-1.40391594780894,1
-1.1764607575755,-0.688126059313953,-1.12421924157959,0.443393368740534,-1.98775584793501,-0.178516560379256,1.27141496603693,0.00393763217014032,0
-2.58535185694773,-0.321321362875169,-2.31703474485961,2.13504027184786,0.0449688569887001,-4.98293137566702,-2.38749097359027,0.702222459426566,1
-0.804163731830096,1.18585600410797,-1.49010297117571,0.805456682843766,-1.53815349159249,1.62322567507021,-0.430501911979278,-1.42177055203427,0
-0.934180049658643,-1.14259486026242,-2.63223913222761,-2.11321506646774,-0.491703843921037,1.42414543656371,-0.895004403628292,-2.39188379669243,0
-1.47282239603999,0.96816361309593,-1.24994706353244,1.27978930108339,-0.786908433281972,-1.55301754240658,1.06059264302401,1.07799387604961,1
-1.57558854915695,2.27686616466204,-4.21740701836076,1.48381868012506,2.18715480169353,-4.43264965214946,2.14794036694379,0.745908954389787,1
-0.34150742117353,2.19560348370491,-0.630206077944876,0.629959077621341,-1.52951627610417,1.67571878849333,-0.543968979152434,0.999573288286254,1
1.04329758401849,1.14367631596353,-0.519800315318726,0.715404113705712,-1.14346311470492,2.35007923190248,-0.785071764948945,-0.952130620972014,0
1.62050599888205,2.24046722181344,2.7303462010337,0.316067507814966,0.852622455385434,1.96253291398831,-1.06226199009222,1.21695008308392,1
-0.606858168702029,1.65014732049029,-0.723158959719117,0.7430552024537,-1.50430235048675,1.20842895637028,-0.795716505681956,0.526614951372849,1
2.51075779898572,1.13737419141069,3.75512630556796,-1.15086574552287,1.71446140254308,1.10356692670931,-1.17705004276404,3.28755999933984,1
-3.24440579237907,-0.166153652670182,2.99503341782343,2.8461361867763,-2.82488959118778,-2.42757107733049,2.19493907217523,2.84605703210527,0
-2.63523542581085,-1.58152411355546,-0.0624921705601653,0.212330417160235,-2.8498078150985,-0.660613642115126,-1.11289999936205,0.6214438009763,0
0.251718104893018,0.200158424871397,0.244654677358692,-4.54746705282104,-1.33543971547105,8.8358948961428,-0.766481179261301,-4.74200985867282,0
0.02033440311878,2.75347691605594,0.82401356394485,-0.351605485428225,-3.56529278517003,3.59575011360721,1.27031736000426,4.35235074925029,1
1.75236254011452,0.708625467129635,0.608368379017412,-1.4659483352271,-0.783397874004878,3.96025581213636,-1.14591618783323,-0.182527979197295,1
0.862091475044774,-1.69436492222049,-2.02783550424649,0.387996978746236,-2.05882164966828,-0.0970776087013556,0.877055767446212,-0.156866861792151,0
1.72952126578447,2.6861560393138,0.501919976605518,0.283089812659231,-2.63524784005525,4.63348424313603,0.518602542388163,1.55453848065853,1
-0.654699579013482,0.275487123388098,0.152453591447301,0.123256306060354,-2.222336741344,-0.119814927311466,-0.488846005430117,3.22746123203936,0
3.26859104780336,0.160510710334293,1.97076175588148,-2.18589873355963,1.02034583095458,3.37816906217318,-0.632380523635419,0.450750077072222,1
-0.689001012046271,0.0526934126774266,-1.16855370845606,1.17150132852797,-2.44535696113156,0.319664230015328,-1.33695250520242,0.22054099210324,0
2.91572218662515,2.45373050235994,3.15361989423428,0.377116069659155,1.32966138650659,2.69385152284098,0.719322493142782,0.889394048356934,1
-2.59798075688985,-2.39722410686816,-2.98461040841983,-0.495411787776038,-1.09496760883359,-2.97383504005697,0.15431949340599,-0.184698117435494,0
0.565492783072652,0.764238535029058,2.15830830247781,-0.122350425495277,0.190122884156611,0.129025220251771,-0.999507720821725,2.50980701532001,1
-1.90502046251741,1.04196943079438,-1.26399773546712,-1.07956096758486,-3.36142941593601,5.27671894699695,-0.844060336347792,-2.71450706838973,0
0.306573647544969,2.60347010512204,1.10476706385737,0.84601516900205,-3.07960979431438,3.98664369775859,1.13787768235919,1.50349491907285,1
0.259176282332256,0.837113992467279,0.69414348409003,0.767176812380037,-1.29566929645812,-0.718600019839172,-0.310544873610911,3.70994079923114,0
-1.13528493740891,-0.96322753289529,2.5631242945515,2.43287786494419,-1.93151831036587,-1.91910590667171,1.57625247430126,1.72737944862607,0
-1.93181839408543,-2.5303916323,-2.25381496713937,-2.4453261086559,-1.2445165670643,0.278463748412273,1.33611173895159,-1.44901686224977,0
-2.72719159643031,-0.641080348100651,-2.10464261971982,-0.753366184473163,-1.63614950110346,0.517526401518006,2.35383498498234,-1.71236178431838,0
-3.85820116912836,-1.82328245830267,-3.31902647442176,0.292240709699918,-2.35283167747847,-2.90434487434354,0.689337066235785,-0.0406457505845828,0
-1.11901918747775,2.23521186089522,-1.93123983450714,1.27256667608566,0.481397343806541,-1.82314042352488,-0.535826596183471,1.20403201256109,1
1.08855145387463,1.24189966281204,0.465304550073274,-2.61505773448705,-2.60507111005193,6.25888724257079,-0.780731826063869,0.635492971965762,1
1.66552544906644,2.40316863126071,0.853356809827922,-1.71782475872132,-1.93383320079564,5.82774469006288,1.55486413801434,1.2992029400368,1
-0.429532822468198,2.51521443920789,0.504058224489379,0.661844084239241,-2.8971814014453,3.34196270599515,0.197283087595626,1.41499846500731,1
-2.50209590124453,-0.776430811457977,-2.73702508228592,2.66562476943731,-0.945467787490246,-4.84737387573432,-1.13701022126204,0.395314533136394,1
1.08507485464758,0.329134991326835,1.50448181786126,-2.33904026444956,-0.900834270506908,2.5677504533532,0.996912480093036,2.9269122219382,1
-2.09750468465282,0.568405778923656,-3.82334783984609,1.5749526822984,1.06889721327378,-4.47454953497759,1.60427061789028,-0.139878929481235,1
1.36636747026053,-1.3539892830602,0.880860726331192,-3.49066794317198,-1.83034268518938,6.06246366564315,-1.38308384260398,-1.93801690942364,0
-0.868886159946579,0.918708216297756,-0.064263499164231,1.87624621474117,-2.3331884195558,0.544926610408201,-0.981111278016833,0.376943879064649,1
-6.95309463666352,-0.827185194779356,0.278813462979744,0.616631763856054,-1.85846799223171,-3.551844231454,0.222306097132064,0.764540637792944,0
-3.88705323715825,-2.43670011003168,-3.28412615672199,-2.50201796772295,-1.24041659363144,-0.532165933816631,-1.37396762225867,-2.22417246318974,0
3.4071222506873,3.43277832321374,0.341855826490754,-0.229990401461802,-1.65688182975556,6.50585453604869,-0.339798360636994,0.188076907238403,1
1.35306697835625,2.58439444902178,0.767796869118482,-0.231718741788128,-1.28947870567064,4.59794521347559,0.0187366281978377,0.0712979440036476,1
-2.1800376594308,-1.3278938258713,-3.75635533314478,-2.65141369246413,0.0277475846867377,0.76010756963352,-0.824678863017597,-3.31381184667363,0
-0.595807856809508,-1.02290701971768,-1.50770861692521,-0.580526183369437,-0.720082013230661,-0.0323828177023348,-0.148070765146082,-0.836684388844284,0
-1.98464846077153,-2.00002137844665,-0.382591514018234,-0.297571106532673,-1.40717589495947,-1.21577915424489,-0.298637422473359,-0.130875069760133,0
1.01359167024527,1.10634739267024,3.18496458282258,-0.951754597826664,-0.292986169250503,2.15880521479798,0.724122909371825,2.68848008108329,1
0.778280666576384,-2.90590773484896,-0.716691219372569,-3.13481667648325,0.471754102947926,0.864749281412791,-0.656203525698531,-1.24043730899091,0
0.22513671805786,0.636397074783731,1.99520658914745,-1.15819599232737,-1.70112269283903,3.09704982133327,1.80441745278412,1.5851569479241,1
-4.39819171171006,-1.86213167463422,1.21545455422152,0.253457280812997,-0.775881174832712,-2.92800447533778,-0.820307108218358,0.00319050199227622,0
-2.0484102904021,-0.135455662516278,-0.864502797148486,-1.3855727681417,-2.89064204714727,3.74933835976011,-0.0854485109322865,-2.02204295859382,0
0.124733707249244,1.35188772394353,0.0194949425940707,-1.54104606280032,-2.90703531743963,3.44528234196694,-0.376119426233465,3.03747733237629,1
0.901232462536469,-0.340203608336787,-0.706281304904466,-2.34869945202109,0.238314988466964,3.57304448801846,0.868477185562792,-2.73645796894541,0
-0.122346909546196,-0.955897871374686,1.97226683156158,1.33244211413242,-1.59732239489407,-1.19915356546769,-1.56938794609864,2.16727353169618,0
-0.740694635603297,-2.4229414410463,-2.06094186855634,-2.52272952187665,-0.92894490054352,0.787409170213571,1.38819319924172,-1.3579733899122,0
1.17644994036377,1.36310105658429,-1.78756134563453,-0.957090584432941,-3.65686873817306,6.63371153490672,-0.658249945405164,-1.92885963815697,1
-0.370789068790276,1.3607048179535,0.413307371419888,2.65263738979846,-2.63913227236644,1.44441749249403,0.979234022929211,-0.402358247193664,1
-0.486787705032617,-1.30397138300076,2.75548553988028,-3.64763262414316,-1.94876685354986,2.85050931489361,0.468328453425094,3.19924931109379,1
-2.25524805040066,-0.781625081080066,-2.29101940008631,2.45445138214429,-0.402634753455117,-3.70234811930483,0.952390123012285,-1.43434842055942,1
-4.30669015281255,-1.55474807572905,-2.66040127586306,-0.966723989762765,-2.50665398326142,-0.525731821608073,1.11792164045758,-1.34703247387957,0
-0.874850558179562,0.960370643960416,0.734692335292224,0.759043734762001,-2.45834421670986,-0.283223250989375,-0.969300215080692,4.01331955717277,0
-1.75381901825815,-2.07925394458556,-1.26698095474415,-0.505533472503276,-1.55330993953968,-1.34423330763286,-0.379099356936678,0.127895185874363,0
2.62443181031731,4.33018146625764,-0.815030360356745,0.570014826809856,-2.48000650685736,6.3702307793569,-3.07638371862033,0.314937950789273,1
1.04837696822052,0.184704948270656,1.62651344388124,-0.454892378782305,-1.41573874943137,3.55767496970307,-1.87742988291021,-0.724701061094847,0
0.524110456357257,0.568700187080486,0.00506977807094744,0.482760863003121,-1.96806849123478,0.0332174866534922,-1.24029512241985,3.36999768743236,0
-1.14577686240027,0.636539779016051,0.0178029860265236,0.494020058011382,-2.17249449096165,-0.272337679692076,1.15719971015359,2.8548970821188,0
-3.95901821012778,-3.22175876819531,-2.68444322394535,3.46106047332149,-0.250987288715834,-7.83567849375794,-0.0428056130420098,-1.5301295191572,1
-0.0408879204687245,-2.01176085859937,-0.463118447478256,-0.808905971124807,-0.370424317876314,-0.856780155373309,-1.84574653669453,0.04542438707139,0
1.85223032632786,3.05403764867415,0.803498941422732,-1.18758538709378,-1.32536553416716,6.78345176598786,1.10363565272995,-0.872094467402183,1
0.247737355266253,-3.57643796048467,3.26630416733699,2.46693227154296,-0.208552176789479,-3.43785981617714,-2.13144570538658,-0.414177403172416,0
0.991217327627137,-0.0999326766592694,2.32515238858368,2.78601478297315,-2.39012441165289,-0.865322317612212,-0.539103579128587,3.01203683309539,0
-2.11240046542121,1.69341368684014,-0.546688595928279,0.195934040428394,-2.53010628991025,-0.406615518130111,-0.978426998674902,4.29462037109881,0
-1.45051870973163,-0.301710036536697,1.83277245229158,1.50411533494627,-1.93925910439127,-1.58213067715299,0.103426860229546,2.72171370535125,0
1.04368580585705,-0.225663116274368,-0.319782161393693,-2.82093263610443,-2.19963433429703,4.86746902427453,0.691063648871172,0.0315808183448325,1
-3.10295338646448,1.19886085229991,-0.121098449033029,-0.640004757419255,-0.994104219749317,-0.919335618956764,-0.94114922485953,2.80533281059929,0
0.529420299304653,0.717738399615155,0.939632441749827,-0.881924342965009,-1.82434195587546,4.08715313382782,1.67931765094459,-0.474210165782226,1
1.31810532003669,0.436363054104354,2.79024834075363,-0.795056996956284,1.83708319443049,-1.0106382416302,1.41008655138426,3.39859379569682,1
-1.56773971317619,-0.78475961660123,-0.871600787826168,1.18595981044503,-3.35932877446777,-0.689794729914526,0.506370312894177,1.47539179893416,0
1.71571099338403,0.266183516783734,1.38612825260307,-0.993439073551721,-0.931433613702771,1.98904941180265,-0.446042950742364,2.310973305391,1
-3.97113675039953,-0.13631403144732,-1.70257859106345,-1.18222600754482,-1.09409126996588,-1.22644425702202,-1.50625724871524,0.736981474068376,0
-0.950541321439519,-2.21427525916358,-0.953179135983062,0.181431720198901,1.06803179546014,-4.20119528880158,-0.672522464273854,0.420556999402743,0
-0.231940585148086,2.39954318378581,-0.235508582308467,-0.288262327221827,-1.922861564112,2.62157537199185,2.16528766155868,2.02317719370637,1
-1.72119140453094,-1.47689475551058,-1.6668099761282,-0.106005799220266,-1.88513611142266,-0.924707637496161,-1.66939976988257,-0.0259573763299281,0
-1.49244370455809,-0.633972746343817,0.570442769600606,0.119347512286198,-0.107326069718016,-2.07778212768772,-1.29740380046592,1.52057309330379,0
-3.1119888989159,0.0622549678909783,-4.75432725380738,1.12168352480549,2.38460600069707,-7.371566725308,-0.425819842341531,1.02576982860028,1
-1.75725903306713,0.326040137141943,-2.44905167324068,1.20903432918688,-0.497691061408073,-2.34551047222665,-0.0154756131069159,0.163925514373325,1
0.476527827199598,1.14554733766888,0.81782038531072,-1.3810381408583,-1.6281109563604,3.47070482457551,1.01343895658125,1.37637769059228,1
-1.68934265306876,1.23245983512779,-1.07474538068116,0.356748456901135,-3.48713398236968,3.66139639346471,-0.145133621815021,-1.50486678862954,1
-1.24963757325224,1.47458073147658,-1.8215762694808,0.510270419673502,-0.0969853170618846,-1.00734108985262,-0.45567871975153,0.815842827918199,1
0.660815115255927,0.858408134269542,2.18623804416282,-2.36571761755596,-0.781063729821355,1.91497549527983,0.996489955671624,4.59126083009446,1
-0.0347339151292285,-1.21752442776321,-0.353939996509855,1.09316177430651,-2.42562152543649,-0.694779411516366,1.57981484770995,1.23853135561129,0
0.865262254256731,-2.94055194696103,-0.220055620801116,-2.97816216488898,0.205410714071592,0.972150225339596,-0.577246887998388,-0.908863206220685,0
1.471937096773,1.47164571654266,-0.47813373510714,-2.86830009438434,-2.76255454525995,6.37855118230162,-0.458863627478859,1.09006123653217,1
0.488006119431612,4.17858251117764,-0.820307753364569,1.14532556708439,-0.941237148303501,2.15218196140719,-0.0804047205054386,1.86327902136714,1
-1.47730229306316,-1.18005326628931,-0.0288752129750591,0.466339190907175,-1.39487746332807,-1.58583302891278,-0.188325473703015,1.06955835176053,0
1.05064712675985,2.54076910821458,1.09985751341731,-0.0806678290787828,-1.01476507749099,1.95012833270148,-0.172779916429399,3.50455912766805,1
-0.560778119423832,-1.0053123970795,-0.864812540429558,0.456428483269965,-1.66009560171254,-0.840249035609926,0.995769403221622,0.783251063264885,0
-1.78242422750289,-1.96862499038636,0.752568899065858,1.76647285879577,-3.25105431158668,-1.37019601732336,0.809790155519069,0.784077347618145,0
-0.201663789935744,1.1161564587026,1.23903185769317,-1.35987056948737,-1.31935164059218,2.66445329737939,0.206428453830832,1.81421237751147,1
-1.25140104214097,0.0728245057023342,0.292314540529116,1.24753087282865,-3.16661316497338,0.627795911051312,2.41794572287398,1.15613573970455,1
-1.64426205805495,0.805674123116614,-1.93869733926695,0.772539805624055,-0.010680613914575,-1.89591909483556,0.0765332699053573,0.412806628768925,1
